0,Gene Count,Interesting Gene Count,Hypergeom pvalue
GO_PROTEIN_DEPALMITOYLATION,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,9,0,0.6304001218293579
GO_REGULATION_OF_CORE_PROMOTER_BINDING,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION,9,0,0.6304001218293579
GO_INTERLEUKIN_1_ALPHA_PRODUCTION,9,0,0.6304001218293579
GO_CELLULAR_RESPONSE_TO_PARATHYROID_HORMONE_STIMULUS,9,0,0.6304001218293579
GO_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION,9,0,0.6304001218293579
GO_IMMATURE_T_CELL_PROLIFERATION_IN_THYMUS,9,0,0.6304001218293579
GO_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT,9,0,0.6304001218293579
GO_FUCOSE_CATABOLIC_PROCESS,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,9,0,0.6304001218293579
GO_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX,9,0,0.6304001218293579
GO_REGULATION_OF_ISOMERASE_ACTIVITY,9,0,0.6304001218293579
GO_ARTERY_SMOOTH_MUSCLE_CONTRACTION,9,0,0.6304001218293579
GO_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS,9,0,0.6304001218293579
GO_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING,9,0,0.6304001218293579
GO_SCHWANN_CELL_PROLIFERATION,9,0,0.6304001218293579
GO_RESPONSE_TO_PHEROMONE,9,0,0.6304001218293579
GO_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION,9,0,0.6304001218293579
GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION,9,0,0.6304001218293579
GO_ADENOSINE_METABOLIC_PROCESS,9,0,0.6304001218293579
GO_MANGANESE_ION_TRANSMEMBRANE_TRANSPORT,9,0,0.6304001218293579
GO_BILE_ACID_SECRETION,9,0,0.6304001218293579
GO_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS,9,0,0.6304001218293579
GO_MOTOR_BEHAVIOR,9,0,0.6304001218293579
GO_CAMP_CATABOLIC_PROCESS,9,0,0.6304001218293579
GO_NEURONAL_ACTION_POTENTIAL_PROPAGATION,9,0,0.6304001218293579
GO_NONHOMOLOGOUS_END_JOINING_COMPLEX,9,0,0.6304001218293579
GO_FLAVONOID_GLUCURONIDATION,9,0,0.6304001218293579
GO_ELONGIN_COMPLEX,9,0,0.6304001218293579
GO_PYRIMIDINE_DIMER_REPAIR,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION,9,0,0.6304001218293579
GO_CHOLINE_METABOLIC_PROCESS,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION,9,0,0.6304001218293579
GO_H3_HISTONE_ACETYLTRANSFERASE_COMPLEX,9,0,0.6304001218293579
GO_DENDRITIC_GROWTH_CONE,9,0,0.6304001218293579
GO_RESPONSE_TO_WATER_DEPRIVATION,9,0,0.6304001218293579
GO_CELLULAR_RESPONSE_TO_NICOTINE,9,0,0.6304001218293579
GO_EXTRAEMBRYONIC_MEMBRANE_DEVELOPMENT,9,0,0.6304001218293579
GO_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION,9,0,0.6304001218293579
GO_NLRP3_INFLAMMASOME_COMPLEX,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY,9,0,0.6304001218293579
GO_RECEPTOR_DIFFUSION_TRAPPING,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_RNA_BINDING,9,0,0.6304001218293579
GO_AP_3_ADAPTOR_COMPLEX,9,0,0.6304001218293579
GO_STEM_CELL_FATE_COMMITMENT,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE,9,0,0.6304001218293579
GO_TRANSITION_BETWEEN_FAST_AND_SLOW_FIBER,9,0,0.6304001218293579
GO_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS,9,0,0.6304001218293579
GO_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS,9,0,0.6304001218293579
GO_MODULATION_BY_SYMBIONT_OF_HOST_PROGRAMMED_CELL_DEATH,9,0,0.6304001218293579
GO_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE,9,0,0.6304001218293579
GO_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,9,0,0.6304001218293579
GO_VARICOSITY,9,0,0.6304001218293579
GO_LATE_ENDOSOME_LUMEN,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS,9,0,0.6304001218293579
GO_ASPARTATE_TRANSMEMBRANE_TRANSPORT,9,0,0.6304001218293579
GO_HISTONE_H3_K4_DEMETHYLATION,9,0,0.6304001218293579
GO_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE,9,0,0.6304001218293579
GO_AGGREPHAGY,9,0,0.6304001218293579
MAP2K1_TARGET_GENES,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,9,0,0.6304001218293579
GO_IRON_IMPORT_INTO_CELL,9,0,0.6304001218293579
GO_KINOCILIUM,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,9,0,0.6304001218293579
GO_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,9,0,0.6304001218293579
GO_VESICLE_TETHERING,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,9,0,0.6304001218293579
GO_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX,9,0,0.6304001218293579
GO_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,9,0,0.6304001218293579
GO_HAIR_CYCLE_PHASE,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY,9,0,0.6304001218293579
GO_HEPOXILIN_METABOLIC_PROCESS,9,0,0.6304001218293579
GO_PEPTIDYL_ARGININE_OMEGA_N_METHYLATION,9,0,0.6304001218293579
GO_BLEB,9,0,0.6304001218293579
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,9,0,0.6304001218293579
GO_DNA_METHYLATION_OR_DEMETHYLATION,98,5,0.6346871247508709
GO_MUSCLE_CELL_APOPTOTIC_PROCESS,98,5,0.6346871247508709
GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,43,2,0.635545981160281
GO_ACID_SECRETION,43,2,0.635545981160281
ZNF418_TARGET_GENES,43,2,0.635545981160281
GO_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,43,2,0.635545981160281
GO_T_CELL_CYTOKINE_PRODUCTION,43,2,0.635545981160281
GO_NEUTRAL_AMINO_ACID_TRANSPORT,43,2,0.635545981160281
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,43,2,0.635545981160281
GO_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,43,2,0.635545981160281
GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION,43,2,0.635545981160281
PID_THROMBIN_PAR1_PATHWAY,43,2,0.635545981160281
GO_REGULATION_OF_GASTRULATION,43,2,0.635545981160281
PID_CXCR3_PATHWAY,43,2,0.635545981160281
GLI1_TARGET_GENES,616,32,0.635712017800736
GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,345,18,0.6357130769060934
GO_OSTEOBLAST_DIFFERENTIATION,230,12,0.635763721311245
GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,61,3,0.6362849884337306
GO_FILOPODIUM_ASSEMBLY,61,3,0.6362849884337306
GO_FICOLIN_1_RICH_GRANULE_MEMBRANE,61,3,0.6362849884337306
GO_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,61,3,0.6362849884337306
GO_SELECTIVE_AUTOPHAGY,61,3,0.6362849884337306
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,61,3,0.6362849884337306
METTL14_TARGET_GENES,154,8,0.6364283717242617
GO_NUCLEOTIDE_PHOSPHORYLATION,135,7,0.6377891486675642
GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE,383,20,0.638094762928039
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE,654,34,0.6388426061177089
GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,79,4,0.6395017215972938
GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,79,4,0.6395017215972938
PID_MET_PATHWAY,79,4,0.6395017215972938
GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,79,4,0.6395017215972938
GO_REGULATION_OF_ORGAN_GROWTH,116,6,0.6400544253466139
GO_SITE_OF_POLARIZED_GROWTH,191,10,0.641789347479614
GO_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,25,1,0.6426552796431941
GO_REGULATION_OF_BONE_DEVELOPMENT,25,1,0.6426552796431941
GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,25,1,0.6426552796431941
GO_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS,25,1,0.6426552796431941
GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,25,1,0.6426552796431941
GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY,25,1,0.6426552796431941
GO_REGION_OF_CYTOSOL,25,1,0.6426552796431941
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,25,1,0.6426552796431941
GO_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,25,1,0.6426552796431941
GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,25,1,0.6426552796431941
GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,25,1,0.6426552796431941
GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,25,1,0.6426552796431941
GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,25,1,0.6426552796431941
GO_GTP_METABOLIC_PROCESS,25,1,0.6426552796431941
GO_MICROVILLUS_ORGANIZATION,25,1,0.6426552796431941
GO_POSITIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,25,1,0.6426552796431941
GO_DIACYLGLYCEROL_METABOLIC_PROCESS,25,1,0.6426552796431941
GO_RENAL_FILTRATION,25,1,0.6426552796431941
GO_MHC_PROTEIN_COMPLEX,25,1,0.6426552796431941
GO_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,25,1,0.6426552796431941
GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION,25,1,0.6426552796431941
GO_CELL_CORTEX,305,16,0.6435571549363048
HALLMARK_INTERFERON_ALPHA_RESPONSE,97,5,0.6436874098218419
GO_RESPONSE_TO_ORGANOPHOSPHORUS,134,7,0.6454055222508639
GO_MICROBODY_MEMBRANE,60,3,0.6477865329605077
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER,60,3,0.6477865329605077
GO_AORTA_DEVELOPMENT,60,3,0.6477865329605077
GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,60,3,0.6477865329605077
GO_SECONDARY_METABOLIC_PROCESS,60,3,0.6477865329605077
GO_PEPTIDYL_PROLINE_MODIFICATION,60,3,0.6477865329605077
GO_NEGATIVE_REGULATION_OF_ORGAN_GROWTH,42,2,0.6493836754295812
GO_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,42,2,0.6493836754295812
GO_CEREBRAL_CORTEX_CELL_MIGRATION,42,2,0.6493836754295812
GO_REGULATION_OF_NEUTROPHIL_MIGRATION,42,2,0.6493836754295812
GO_SYNAPTONEMAL_STRUCTURE,42,2,0.6493836754295812
GO_RESPONSE_TO_INTERLEUKIN_7,42,2,0.6493836754295812
KEGG_TYROSINE_METABOLISM,42,2,0.6493836754295812
GO_REGULATION_OF_CALCIUM_ION_IMPORT,42,2,0.6493836754295812
GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,42,2,0.6493836754295812
GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,42,2,0.6493836754295812
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,42,2,0.6493836754295812
GO_MACROPHAGE_CHEMOTAXIS,42,2,0.6493836754295812
SIX4_TARGET_GENES,42,2,0.6493836754295812
GO_MITOCHONDRIAL_FISSION,42,2,0.6493836754295812
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,78,4,0.6495279160614176
GO_ATPASE_COMPLEX,78,4,0.6495279160614176
GO_CYTOPLASMIC_MICROTUBULE,78,4,0.6495279160614176
HALLMARK_PROTEIN_SECRETION,96,5,0.6526721570087958
GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,265,14,0.6530068065171949
GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,189,10,0.6544927822918826
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1861,96,0.6570497757836791
GO_REGULATION_OF_MACROPHAGE_ACTIVATION,59,3,0.6592870356668267
GO_NEURON_PROJECTION_REGENERATION,59,3,0.6592870356668267
GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,59,3,0.6592870356668267
GO_MESODERM_MORPHOGENESIS,77,4,0.6595396188018876
HOXD1_TARGET_GENES,77,4,0.6595396188018876
GO_PHAGOCYTIC_VESICLE_MEMBRANE,77,4,0.6595396188018876
GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,24,1,0.6610991346164373
GO_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,24,1,0.6610991346164373
GO_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,24,1,0.6610991346164373
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,24,1,0.6610991346164373
GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION,24,1,0.6610991346164373
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,24,1,0.6610991346164373
GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY,24,1,0.6610991346164373
GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,24,1,0.6610991346164373
GO_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,24,1,0.6610991346164373
GO_REGULATION_OF_TRANSPOSITION,24,1,0.6610991346164373
GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,24,1,0.6610991346164373
GO_CELLULAR_RESPONSE_TO_ZINC_ION,24,1,0.6610991346164373
GO_REGULATION_OF_EXCRETION,24,1,0.6610991346164373
GO_RESPONSE_TO_LEPTIN,24,1,0.6610991346164373
GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,24,1,0.6610991346164373
GO_FIBROBLAST_APOPTOTIC_PROCESS,24,1,0.6610991346164373
GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,24,1,0.6610991346164373
GO_ADRENAL_GLAND_DEVELOPMENT,24,1,0.6610991346164373
GO_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,24,1,0.6610991346164373
GO_ENDOCARDIAL_CUSHION_FORMATION,24,1,0.6610991346164373
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN,24,1,0.6610991346164373
GO_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,24,1,0.6610991346164373
GO_NEGATIVE_REGULATION_OF_CELL_KILLING,24,1,0.6610991346164373
GO_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION,24,1,0.6610991346164373
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,24,1,0.6610991346164373
GO_REGULATION_OF_CELL_MATURATION,24,1,0.6610991346164373
GO_ORGAN_INDUCTION,24,1,0.6610991346164373
GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE,24,1,0.6610991346164373
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,24,1,0.6610991346164373
GO_REGULATION_OF_ANOIKIS,24,1,0.6610991346164373
GO_AMELOGENESIS,24,1,0.6610991346164373
GO_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE,95,5,0.6616362915490666
GO_RESPONSE_TO_DEXAMETHASONE,41,2,0.6632548690767878
GO_DE_NOVO_PROTEIN_FOLDING,41,2,0.6632548690767878
GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,41,2,0.6632548690767878
GO_AMINO_SUGAR_METABOLIC_PROCESS,41,2,0.6632548690767878
GO_NADH_METABOLIC_PROCESS,41,2,0.6632548690767878
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,41,2,0.6632548690767878
GO_RESPONSE_TO_TESTOSTERONE,41,2,0.6632548690767878
GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,41,2,0.6632548690767878
GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,41,2,0.6632548690767878
GO_NUCLEAR_MEMBRANE,301,16,0.6635261412898723
GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,8,0,0.663568495579361
GO_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY,8,0,0.663568495579361
GO_SEBACEOUS_GLAND_DEVELOPMENT,8,0,0.663568495579361
GO_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,8,0,0.663568495579361
GO_AGGRESSIVE_BEHAVIOR,8,0,0.663568495579361
GO_VESICLE_FUSION_WITH_GOLGI_APPARATUS,8,0,0.663568495579361
GO_HINDGUT_DEVELOPMENT,8,0,0.663568495579361
GO_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS,8,0,0.663568495579361
GO_TRACHEA_CARTILAGE_DEVELOPMENT,8,0,0.663568495579361
GO_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS,8,0,0.663568495579361
GO_LEUKEMIA_INHIBITORY_FACTOR_SIGNALING_PATHWAY,8,0,0.663568495579361
GO_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION,8,0,0.663568495579361
GO_NEGATIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,8,0,0.663568495579361
GO_ANTRAL_OVARIAN_FOLLICLE_GROWTH,8,0,0.663568495579361
GO_RENAL_VESICLE_FORMATION,8,0,0.663568495579361
GO_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION,8,0,0.663568495579361
GO_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,8,0,0.663568495579361
GO_ENDODERMAL_CELL_FATE_SPECIFICATION,8,0,0.663568495579361
GO_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS,8,0,0.663568495579361
GO_DEPYRIMIDINATION,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW,8,0,0.663568495579361
GO_BERGMANN_GLIAL_CELL_DIFFERENTIATION,8,0,0.663568495579361
GO_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,8,0,0.663568495579361
GO_PRIMITIVE_HEMOPOIESIS,8,0,0.663568495579361
GO_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR,8,0,0.663568495579361
GO_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION,8,0,0.663568495579361
GO_CRANIAL_SUTURE_MORPHOGENESIS,8,0,0.663568495579361
GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,8,0,0.663568495579361
GO_MEMBRANE_RAFT_LOCALIZATION,8,0,0.663568495579361
GO_REGULATION_OF_ASTROCYTE_ACTIVATION,8,0,0.663568495579361
GO_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION,8,0,0.663568495579361
GO_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,8,0,0.663568495579361
GO_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT,8,0,0.663568495579361
GO_REGULATION_OF_NEUTROPHIL_DEGRANULATION,8,0,0.663568495579361
GO_METANEPHRIC_NEPHRON_TUBULE_MORPHOGENESIS,8,0,0.663568495579361
GO_PRONEPHROS_DEVELOPMENT,8,0,0.663568495579361
GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION,8,0,0.663568495579361
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION,8,0,0.663568495579361
GO_NOREPINEPHRINE_UPTAKE,8,0,0.663568495579361
GO_CELLULAR_RESPONSE_TO_HYDROPEROXIDE,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,8,0,0.663568495579361
GO_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS,8,0,0.663568495579361
GO_PATTERN_SPECIFICATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,8,0,0.663568495579361
GO_NEUTROPHIL_APOPTOTIC_PROCESS,8,0,0.663568495579361
GO_CELLULAR_DIVALENT_INORGANIC_ANION_HOMEOSTASIS,8,0,0.663568495579361
GO_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION,8,0,0.663568495579361
GO_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM,8,0,0.663568495579361
GO_CELLULAR_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS,8,0,0.663568495579361
GO_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT,8,0,0.663568495579361
GO_MESENCHYMAL_STEM_CELL_DIFFERENTIATION,8,0,0.663568495579361
GO_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,8,0,0.663568495579361
GO_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,8,0,0.663568495579361
GO_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,8,0,0.663568495579361
GO_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION,8,0,0.663568495579361
GO_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE,8,0,0.663568495579361
GO_NEUROENDOCRINE_CELL_DIFFERENTIATION,8,0,0.663568495579361
ZNF514_TARGET_GENES,8,0,0.663568495579361
GO_MUCOSAL_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT,8,0,0.663568495579361
GO_MULTI_ORGANISM_MEMBRANE_FUSION,8,0,0.663568495579361
GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING,8,0,0.663568495579361
GO_REGULATION_OF_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION,8,0,0.663568495579361
GO_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,8,0,0.663568495579361
GO_OTOLITH_DEVELOPMENT,8,0,0.663568495579361
GO_NEURON_FATE_DETERMINATION,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_PINOCYTOSIS,8,0,0.663568495579361
GO_SPONTANEOUS_NEUROTRANSMITTER_SECRETION,8,0,0.663568495579361
GO_ATRIOVENTRICULAR_VALVE_FORMATION,8,0,0.663568495579361
GO_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION,8,0,0.663568495579361
GO_LUNG_SACCULE_DEVELOPMENT,8,0,0.663568495579361
GO_NEUTROPHIL_MEDIATED_KILLING_OF_SYMBIONT_CELL,8,0,0.663568495579361
GO_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL,8,0,0.663568495579361
GO_ESTABLISHMENT_OF_GOLGI_LOCALIZATION,8,0,0.663568495579361
GO_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS,8,0,0.663568495579361
GO_TRANSDIFFERENTIATION,8,0,0.663568495579361
GO_CITRULLINE_METABOLIC_PROCESS,8,0,0.663568495579361
GO_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS,8,0,0.663568495579361
GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT,8,0,0.663568495579361
GO_CELLULAR_RESPONSE_TO_HISTAMINE,8,0,0.663568495579361
GO_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,8,0,0.663568495579361
GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,8,0,0.663568495579361
GO_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,8,0,0.663568495579361
GO_MATERNAL_PROCESS_INVOLVED_IN_PARTURITION,8,0,0.663568495579361
GO_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,8,0,0.663568495579361
GO_MITOCHONDRIAL_CRISTA,8,0,0.663568495579361
GO_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,8,0,0.663568495579361
GO_AUTOCRINE_SIGNALING,8,0,0.663568495579361
GO_FLOTILLIN_COMPLEX,8,0,0.663568495579361
